(26, 22)
(26, 23)
(26, 24)
(26, 25)
(26, 26)
(26, 27)
(27, 20)
(27, 21)
(27, 27)
(27, 28)
(28, 18)
(28, 19)
(28, 28)
(28, 29)
(29, 17)
(29, 29)
(29, 30)
(30, 16)
(30, 30)
(30, 31)
(30, 32)
(30, 33)
(30, 34)
(30, 35)
(30, 36)
(30, 37)
(31, 15)
(31, 33)
(31, 34)
(31, 35)
(31, 37)
(31, 38)
(31, 39)
(32, 14)
(32, 39)
(32, 40)
(33, 14)
(33, 40)
(33, 41)
(34, 13)
(34, 41)
(34, 42)
(35, 13)
(35, 16)
(35, 41)
(35, 42)
(36, 13)
(36, 16)
(36, 22)
(36, 23)
(36, 42)
(36, 43)
(37, 13)
(37, 43)
(38, 13)
(38, 43)
(39, 13)
(39, 37)
(39, 38)
(39, 43)
(40, 13)
(40, 36)
(40, 37)
(40, 38)
(40, 43)
(41, 13)
(41, 35)
(41, 36)
(41, 37)
(41, 43)
(42, 13)
(42, 35)
(42, 36)
(42, 43)
(43, 13)
(43, 14)
(43, 35)
(43, 42)
(43, 43)
(44, 14)
(44, 15)
(44, 42)
(45, 15)
(45, 16)
(45, 17)
(45, 41)
(45, 42)
(46, 16)
(46, 17)
(46, 18)
(46, 40)
(46, 41)
(47, 16)
(47, 17)
(47, 18)
(47, 19)
(47, 20)
(47, 21)
(47, 22)
(47, 23)
(47, 39)
(47, 40)
(47, 41)
(48, 21)
(48, 22)
(48, 23)
(48, 24)
(48, 25)
(48, 26)
(48, 27)
(48, 28)
(48, 37)
(48, 38)
(48, 39)
(49, 26)
(49, 27)
(49, 28)
(49, 29)
(49, 30)
(49, 31)
(49, 32)
(49, 33)
(49, 34)
(49, 35)
(49, 36)
(49, 37)
(50, 29)
(50, 30)
(50, 31)
(50, 32)
(50, 33)
(50, 34)
(50, 35)
