(15, 30)
(15, 31)
(15, 32)
(16, 28)
(16, 29)
(16, 30)
(16, 33)
(17, 28)
(17, 34)
(17, 35)
(17, 36)
(18, 27)
(18, 37)
(19, 26)
(19, 38)
(20, 26)
(20, 38)
(20, 39)
(21, 26)
(21, 39)
(22, 26)
(22, 27)
(22, 40)
(23, 27)
(23, 28)
(23, 40)
(24, 28)
(24, 40)
(25, 28)
(25, 29)
(25, 40)
(26, 28)
(26, 40)
(27, 28)
(27, 41)
(28, 28)
(28, 35)
(28, 36)
(28, 41)
(28, 42)
(29, 29)
(29, 30)
(29, 34)
(29, 36)
(29, 37)
(29, 43)
(30, 31)
(30, 32)
(30, 33)
(30, 37)
(30, 43)
(31, 36)
(31, 37)
(31, 42)
(32, 36)
(32, 42)
(33, 35)
(33, 36)
(33, 42)
(33, 43)
(34, 35)
(34, 36)
(34, 43)
(34, 44)
(35, 36)
(35, 44)
(36, 36)
(36, 37)
(36, 43)
(37, 37)
(37, 38)
(37, 42)
(38, 39)
(38, 40)
(38, 41)
