(21, 40)
(21, 41)
(21, 42)
(22, 37)
(22, 38)
(22, 39)
(22, 40)
(22, 41)
(22, 42)
(22, 43)
(22, 44)
(23, 36)
(23, 37)
(23, 38)
(23, 39)
(23, 43)
(23, 44)
(23, 45)
(24, 35)
(24, 36)
(24, 45)
(24, 46)
(25, 35)
(25, 36)
(25, 46)
(25, 47)
(26, 34)
(26, 35)
(26, 47)
(26, 48)
(27, 32)
(27, 35)
(27, 36)
(27, 47)
(27, 48)
(28, 30)
(28, 31)
(28, 32)
(28, 33)
(28, 34)
(28, 35)
(28, 36)
(28, 41)
(28, 44)
(28, 45)
(28, 47)
(28, 48)
(29, 29)
(29, 30)
(29, 31)
(29, 32)
(29, 33)
(29, 34)
(29, 35)
(29, 40)
(29, 41)
(29, 42)
(29, 43)
(29, 44)
(29, 45)
(29, 46)
(29, 47)
(30, 28)
(30, 29)
(30, 31)
(30, 32)
(30, 33)
(30, 34)
(30, 39)
(30, 40)
(30, 41)
(30, 42)
(30, 43)
(30, 46)
(31, 27)
(31, 28)
(31, 29)
(31, 30)
(31, 32)
(31, 33)
(31, 36)
(31, 37)
(31, 40)
(31, 41)
(31, 42)
(31, 43)
(32, 26)
(32, 27)
(32, 28)
(32, 29)
(32, 30)
(32, 31)
(32, 35)
(32, 36)
(32, 37)
(32, 38)
(32, 41)
(32, 42)
(33, 26)
(33, 27)
(33, 28)
(33, 29)
(33, 30)
(33, 31)
(33, 32)
(33, 35)
(33, 36)
(33, 37)
(33, 38)
(33, 40)
(33, 41)
(34, 26)
(34, 27)
(34, 28)
(34, 29)
(34, 30)
(34, 31)
(34, 32)
(34, 33)
(34, 36)
(34, 37)
(34, 40)
(34, 41)
(35, 26)
(35, 27)
(35, 30)
(35, 31)
(35, 32)
(35, 40)
(35, 41)
(36, 26)
(36, 27)
(36, 41)
(36, 42)
(37, 26)
(37, 27)
(37, 33)
(37, 34)
(37, 41)
(37, 42)
(38, 27)
(38, 28)
(38, 32)
(38, 33)
(38, 34)
(38, 35)
(38, 41)
(38, 42)
(39, 27)
(39, 28)
(39, 29)
(39, 30)
(39, 31)
(39, 32)
(39, 33)
(39, 34)
(39, 41)
(39, 42)
(40, 28)
(40, 29)
(40, 30)
(40, 31)
(40, 32)
(40, 33)
(40, 34)
(40, 35)
(40, 36)
(40, 41)
(40, 42)
(41, 33)
(41, 34)
(41, 35)
(41, 36)
(41, 37)
(41, 38)
(41, 39)
(41, 40)
(41, 41)
(42, 37)
(42, 38)
(42, 39)
(42, 40)
