(17, 34)
(17, 35)
(17, 36)
(17, 37)
(17, 38)
(17, 39)
(17, 40)
(17, 41)
(17, 42)
(18, 33)
(18, 34)
(18, 35)
(18, 36)
(18, 37)
(18, 38)
(18, 39)
(18, 40)
(18, 41)
(18, 42)
(18, 43)
(19, 32)
(19, 33)
(19, 34)
(19, 43)
(19, 44)
(20, 31)
(20, 32)
(20, 33)
(20, 44)
(20, 45)
(21, 30)
(21, 31)
(21, 45)
(21, 46)
(21, 47)
(22, 28)
(22, 29)
(22, 30)
(22, 46)
(22, 47)
(22, 48)
(22, 49)
(23, 27)
(23, 28)
(23, 29)
(23, 48)
(23, 49)
(23, 50)
(24, 26)
(24, 27)
(24, 49)
(24, 50)
(24, 52)
(25, 25)
(25, 26)
(25, 50)
(25, 51)
(25, 52)
(25, 53)
(26, 24)
(26, 25)
(26, 51)
(26, 53)
(26, 54)
(27, 24)
(27, 25)
(27, 54)
(27, 55)
(28, 24)
(28, 25)
(28, 54)
(28, 55)
(29, 24)
(29, 25)
(29, 54)
(29, 55)
(30, 24)
(30, 25)
(30, 54)
(30, 55)
(31, 24)
(31, 25)
(31, 53)
(31, 54)
(32, 24)
(32, 25)
(32, 34)
(32, 52)
(32, 53)
(33, 25)
(33, 26)
(33, 33)
(33, 34)
(33, 35)
(33, 52)
(33, 53)
(34, 26)
(34, 27)
(34, 34)
(34, 51)
(34, 52)
(35, 27)
(35, 28)
(35, 51)
(35, 52)
(36, 28)
(36, 29)
(36, 30)
(36, 31)
(36, 32)
(36, 49)
(36, 50)
(36, 51)
(37, 29)
(37, 30)
(37, 31)
(37, 32)
(37, 33)
(37, 48)
(37, 49)
(37, 50)
(38, 33)
(38, 34)
(38, 35)
(38, 48)
(38, 49)
(39, 34)
(39, 35)
(39, 36)
(39, 37)
(39, 38)
(39, 40)
(39, 47)
(39, 48)
(40, 36)
(40, 37)
(40, 38)
(40, 39)
(40, 40)
(40, 41)
(40, 45)
(40, 46)
(40, 47)
(41, 39)
(41, 41)
(41, 42)
(41, 43)
(41, 44)
(41, 45)
(41, 46)
(42, 42)
(42, 43)
(42, 44)
