(12, 33)
(12, 34)
(12, 35)
(12, 36)
(13, 30)
(13, 31)
(13, 32)
(13, 33)
(13, 34)
(13, 35)
(13, 36)
(13, 37)
(13, 38)
(13, 39)
(14, 29)
(14, 30)
(14, 31)
(14, 32)
(14, 33)
(14, 34)
(14, 35)
(14, 36)
(14, 37)
(14, 38)
(14, 39)
(14, 40)
(15, 28)
(15, 29)
(15, 31)
(15, 32)
(15, 33)
(15, 34)
(15, 35)
(15, 38)
(15, 39)
(15, 40)
(16, 27)
(16, 28)
(16, 31)
(16, 32)
(16, 34)
(16, 35)
(16, 36)
(16, 37)
(16, 38)
(16, 39)
(16, 40)
(16, 41)
(17, 26)
(17, 27)
(17, 31)
(17, 32)
(17, 35)
(17, 36)
(17, 37)
(17, 39)
(17, 40)
(17, 41)
(18, 25)
(18, 26)
(18, 27)
(18, 28)
(18, 29)
(18, 31)
(18, 32)
(18, 34)
(18, 35)
(18, 38)
(18, 39)
(18, 40)
(18, 41)
(19, 25)
(19, 26)
(19, 27)
(19, 28)
(19, 29)
(19, 30)
(19, 32)
(19, 33)
(19, 34)
(19, 35)
(19, 36)
(19, 37)
(19, 38)
(19, 39)
(19, 40)
(19, 41)
(20, 25)
(20, 26)
(20, 27)
(20, 28)
(20, 30)
(20, 31)
(20, 33)
(20, 35)
(20, 36)
(20, 38)
(20, 39)
(20, 40)
(20, 41)
(21, 24)
(21, 25)
(21, 26)
(21, 27)
(21, 31)
(21, 32)
(21, 33)
(21, 34)
(21, 36)
(21, 37)
(21, 39)
(21, 40)
(21, 41)
(22, 24)
(22, 25)
(22, 26)
(22, 27)
(22, 32)
(22, 33)
(22, 34)
(22, 35)
(22, 36)
(22, 37)
(22, 38)
(22, 39)
(22, 40)
(23, 23)
(23, 24)
(23, 25)
(23, 26)
(23, 35)
(23, 36)
(23, 38)
(23, 39)
(23, 40)
(24, 23)
(24, 24)
(24, 26)
(24, 27)
(24, 28)
(24, 29)
(24, 30)
(24, 31)
(24, 32)
(24, 37)
(24, 38)
(24, 39)
(24, 40)
(25, 23)
(25, 24)
(25, 25)
(25, 27)
(25, 28)
(25, 29)
(25, 30)
(25, 31)
(25, 32)
(25, 33)
(25, 35)
(25, 36)
(25, 37)
(25, 39)
(25, 40)
(26, 23)
(26, 24)
(26, 25)
(26, 26)
(26, 27)
(26, 28)
(26, 29)
(26, 32)
(26, 33)
(26, 34)
(26, 35)
(26, 36)
(26, 38)
(26, 39)
(27, 23)
(27, 24)
(27, 25)
(27, 26)
(27, 29)
(27, 30)
(27, 31)
(27, 32)
(27, 34)
(27, 35)
(27, 38)
(27, 39)
(28, 24)
(28, 25)
(28, 26)
(28, 29)
(28, 30)
(28, 31)
(28, 32)
(28, 34)
(28, 35)
(28, 36)
(28, 37)
(28, 38)
(29, 24)
(29, 25)
(29, 26)
(29, 27)
(29, 28)
(29, 29)
(29, 30)
(29, 31)
(29, 32)
(29, 33)
(29, 34)
(29, 35)
(29, 36)
(29, 37)
(30, 25)
(30, 26)
(30, 27)
(30, 28)
(30, 29)
(30, 30)
(30, 31)
(30, 32)
(30, 33)
(30, 34)
(30, 35)
(31, 26)
(31, 27)
(31, 28)
(31, 29)
(31, 30)
(31, 31)
(31, 32)
(31, 33)
(32, 29)
(32, 30)
