(9, 32)
(9, 33)
(9, 34)
(9, 35)
(9, 36)
(9, 37)
(10, 30)
(10, 31)
(10, 32)
(10, 33)
(10, 34)
(10, 35)
(10, 36)
(10, 37)
(10, 38)
(10, 39)
(10, 40)
(11, 29)
(11, 30)
(11, 31)
(11, 38)
(11, 39)
(11, 40)
(11, 41)
(12, 29)
(12, 30)
(12, 37)
(12, 41)
(12, 42)
(13, 28)
(13, 29)
(13, 36)
(13, 37)
(13, 38)
(13, 41)
(13, 42)
(14, 28)
(14, 29)
(14, 30)
(14, 37)
(14, 42)
(14, 43)
(15, 29)
(15, 30)
(15, 31)
(15, 33)
(15, 34)
(15, 35)
(15, 36)
(15, 37)
(15, 38)
(15, 39)
(15, 43)
(15, 44)
(15, 45)
(16, 26)
(16, 27)
(16, 28)
(16, 29)
(16, 30)
(16, 31)
(16, 32)
(16, 33)
(16, 34)
(16, 35)
(16, 36)
(16, 37)
(16, 38)
(16, 39)
(16, 40)
(16, 44)
(16, 45)
(16, 46)
(17, 25)
(17, 26)
(17, 27)
(17, 28)
(17, 29)
(17, 30)
(17, 31)
(17, 32)
(17, 39)
(17, 40)
(17, 45)
(17, 46)
(18, 25)
(18, 26)
(18, 27)
(18, 31)
(18, 32)
(18, 38)
(18, 39)
(18, 44)
(18, 45)
(19, 24)
(19, 25)
(19, 26)
(19, 27)
(19, 28)
(19, 29)
(19, 30)
(19, 31)
(19, 32)
(19, 38)
(19, 39)
(19, 45)
(19, 46)
(20, 23)
(20, 24)
(20, 26)
(20, 27)
(20, 28)
(20, 29)
(20, 30)
(20, 31)
(20, 32)
(20, 33)
(20, 39)
(20, 40)
(20, 44)
(20, 45)
(21, 23)
(21, 24)
(21, 27)
(21, 28)
(21, 29)
(21, 30)
(21, 31)
(21, 32)
(21, 33)
(21, 40)
(21, 41)
(21, 42)
(21, 43)
(21, 44)
(22, 23)
(22, 24)
(22, 26)
(22, 27)
(22, 28)
(22, 29)
(22, 30)
(22, 32)
(22, 33)
(22, 41)
(22, 42)
(22, 43)
(23, 23)
(23, 24)
(23, 26)
(23, 27)
(23, 28)
(23, 32)
(23, 33)
(23, 35)
(23, 36)
(23, 37)
(23, 38)
(24, 23)
(24, 24)
(24, 27)
(24, 30)
(24, 31)
(24, 32)
(24, 33)
(24, 34)
(24, 35)
(24, 36)
(24, 37)
(24, 38)
(24, 39)
(25, 23)
(25, 24)
(25, 26)
(25, 27)
(25, 28)
(25, 29)
(25, 30)
(25, 31)
(25, 32)
(25, 33)
(25, 34)
(25, 35)
(25, 37)
(25, 38)
(25, 39)
(25, 40)
(26, 24)
(26, 25)
(26, 26)
(26, 27)
(26, 28)
(26, 29)
(26, 32)
(26, 33)
(26, 34)
(26, 35)
(26, 36)
(26, 38)
(26, 40)
(26, 41)
(27, 25)
(27, 26)
(27, 27)
(27, 28)
(27, 32)
(27, 33)
(27, 35)
(27, 40)
(27, 41)
(28, 26)
(28, 27)
(28, 32)
(28, 33)
(28, 39)
(28, 40)
(28, 41)
(29, 32)
(29, 33)
(29, 34)
(29, 35)
(29, 36)
(29, 37)
(29, 38)
(29, 39)
(29, 40)
(30, 33)
(30, 34)
(30, 35)
(30, 36)
(30, 37)
(30, 38)
